Principal Component 1,Principal Component 2,target
-1.4096513137045454,-1.1861569876215572,0
-1.4096513137045488,-1.186156987621553,0
-1.2231427939228545,-1.0265188875861524,0
-1.4662149602729326,-1.459773701605937,0
-1.1307982357195048,-0.8986732314520666,0
-1.4414045192648794,-1.476955213808476,0
-1.4929646726876151,-1.4989919155218046,0
-0.962667148585117,-0.8483962720868545,0
-1.2754489590888214,-1.19144019974156,0
-0.5762490615579314,0.12798608781482426,0
1.059550255055849,0.2460446380779259,0
-1.1475447575163722,-1.2130081498765266,0
-1.1538234446697229,-1.1880405889778274,0
-0.46484165787115606,-0.8703098755783707,0
-0.5761801130755937,-0.9843284845105904,0
-1.2302206159886446,-0.5967618892992845,0
-0.5611240179758331,-0.8325968252176214,0
-0.2939652592868304,2.6270791197149554,0
-0.9623940782286534,-1.094499639606522,0
1.034110805959838,-0.029404070690375164,0
-0.5730763877273242,-0.4819422532134653,0
-0.7756178489819684,-0.34743302636182755,0
-0.5730763877273242,-0.4819422532134653,0
-0.435307106680573,-0.2378234680720722,0
-0.13604765550155248,-1.1876923987586956,0
0.07386011711486921,-0.5498815555336805,0
-0.7151967375451462,-0.7052545705013509,0
-0.8526880620782992,0.06196936829184446,0
-0.6852932242817855,0.4359312008228773,0
-0.2868777907398458,0.22361530577134503,0
-0.2719892810599434,-1.1513016523564932,0
1.1265972077561346,-1.464105025714566,0
-0.8697002459737857,-1.2278920983113197,0
-0.995516318106432,-0.01495413998145066,0
-0.6546425314512518,1.3861672402641096,0
-1.0446944916298981,0.5965378624851272,0
-0.9591054255340823,-1.2846228166138294,0
-0.35431117431741044,-0.5269782844166526,0
-0.6994670408485858,0.4222433807947507,0
-0.9883933441886947,-0.9958985719981407,0
-0.711810768087921,1.1123730483170489,0
-1.0943866175215766,-0.887779849671285,0
-1.018535346423279,-1.1103231372377071,0
0.6622314847183424,0.34266393613821516,0
-0.9020781425088579,-0.1954714872783655,0
0.0658472024409765,0.06577985624473827,0
-0.5812505578471616,-0.004420624346074541,0
-0.5631717611255143,-0.049613125205994486,0
-0.9378562133358723,0.17358150921064738,0
-1.0506796483533134,-1.1514319919963858,0
-0.4095567927781152,0.3671818546716481,0
1.1128253050589165,0.7529391264984698,0
-0.9546717974368624,0.8890342630931237,0
-0.5073389801850984,-0.30654276424881355,0
-0.12920995782769445,0.5869890103751336,0
2.2104780131155066,0.10306085401330768,0
1.1102217822251663,0.09696977868135244,0
-0.75664058880959,-0.4351447660269472,0
-0.47459337194191936,-0.5262457138365009,0
-0.905919757084548,-1.0520968605749443,0
-0.09166645819315963,1.9592349909960622,0
3.914051720548674,0.2273674083575103,0
1.155155737192691,0.7790332767203484,0
2.9691790456628966,-0.5360628847340729,0
6.980261923924167,-0.2854085056411054,0
1.6063844660543187,-0.5403254064400351,0
0.5998715535865721,-0.33415912204011144,0
3.3048738336105106,-0.5056220672625362,0
-1.0271515314245139,-0.5938051037645397,0
-0.031904106493570485,-0.9717110806261442,0
0.5254234995128306,-0.2822245861699603,0
0.4819283776109024,-0.09260606638382181,0
-0.28524786702482713,-1.0578051809461277,0
2.603087880458235,-1.784524572181633,0
-0.21139526498875869,-0.02048002426699532,0
-0.989963764961278,-0.34476821462307816,0
2.030807937771597,0.7809956431539856,0
-1.386111963311242,-1.2914870445873856,0
1.4336645360164968,1.650263586008823,0
-1.4555673741842645,-1.4323956245720766,0
-0.7287597853658451,-0.30747711891101664,0
-0.6924500419750714,-0.19625405008658925,0
0.5461624079361697,0.6660323813436935,0
-0.448195205352046,1.0036479188343232,0
-0.3225900446156464,-0.9351402907599567,0
-0.5858830034430609,0.5280369584674501,0
-0.8764676482125824,-0.047254331565162386,0
-0.7368294117466467,-0.31479828668448867,0
-0.7055208719638828,-0.025948861032939818,0
-1.330209138562302,0.2663894947783993,0
1.5656037562090848,-0.29232920575808785,0
-1.1981026946639002,0.3160159152747927,0
-0.7027125071592041,2.0716854329883954,0
3.363457494746148,-0.009220115752719353,0
-1.051385583868891,1.3946345814163397,0
2.6740380432816573,0.8914005517493618,0
-0.8966311049614125,2.220183072090028,0
3.5914697800664306,-0.1658141429349646,0
-1.2232450257551641,-0.43571456275923975,0
2.6407448074454307,0.06285432424734227,0
0.3472846411690306,0.8655408825614749,0
0.4003590797842227,-0.4295352798514835,0
1.1230838457247472,-1.0369769668732258,0
-1.1543771878945202,-0.4038752705011284,0
-1.454414970425771,-0.720770786218729,0
-0.12128174182339034,0.3979918763703184,0
2.453888114931042,-0.6701566796818262,0
-1.1209270061508256,-1.0558675537455537,0
-1.137110070061785,2.05345738984376,0
4.346654309775825,0.11612501502939426,0
7.581436983342126,0.38337394272530134,0
-0.8962746037569045,1.0387247430972397,0
-1.0467879444778738,0.5900061793179044,0
-1.3367050791736244,-0.4706805773216454,0
-1.2090605860092452,0.679759280248825,0
0.03952149571020241,-0.5542590567021105,0
1.4631607907202202,-0.9299556784273727,0
-1.021322910526482,0.8021704976536659,0
-0.9112717116577812,1.8112745277768982,0
6.090696480948984,-0.8949439095034561,0
5.7843582356493375,-0.3291904108905377,0
-1.0802890446990439,0.06277241824874134,0
-0.8877616433800387,1.9519186628673013,0
2.5706218513034664,0.17657131244641663,0
-1.2376942557474893,0.20017612157455986,0
7.0986541579823434,-0.006056808351515648,0
0.5197551223145053,-0.03833907934812958,0
0.39295276657128697,-0.14947504896772065,0
1.4240889892047799,-0.6096698480901884,0
-1.1394947811166511,0.5384019946085565,0
2.095671355997625,0.6194731334999843,0
-1.051324443410712,2.507043182284757,0
-1.3229043052311849,-1.3534874763413378,0
6.6558013625683765,-0.2297341752991721,0
-0.7349784330949235,-0.6613860410023585,0
-0.7672813498560742,-1.135740792306569,0
8.145970514826125,0.2901890823147453,0
-1.2369034730518962,1.170632894445664,0
-0.6835511074445946,0.2559594312909947,0
2.040125054849945,-0.4388312730509726,0
0.48576892179703945,0.6321067444134193,1
0.152860750963214,0.7109555905228803,1
-0.1148639344712211,0.4490205145552916,1
0.23975972489153677,-0.02924781603458471,1
0.05558370372503831,0.19768751963816086,1
0.03010490494630393,0.29495742699495486,1
-0.07223038613098953,0.30169851118933766,1
-0.1148639344712211,0.4490205145552916,1
-0.7512777261006701,0.3891742618853751,1
-0.5933969885828457,0.6085032905958366,1
-0.6763124959700025,0.7222294635859786,1
-0.7250896333053044,0.7628598746131229,1
-0.7048405069380933,0.42244551394313007,1
-0.5651191040151093,0.3429006662482117,1
-0.8095645349288081,0.4788973940132617,1
-0.7858784583465767,0.41575638188523734,1
-0.4440803391633568,0.4073745341202897,1
-0.3231589706034705,0.5452798423206625,1
-0.5952942039797037,0.4626727352723853,1
-0.7946973437998652,0.8856173209997144,1
-0.3245876593406867,0.24202295897488468,1
1.6551075778565447,-0.2575314461449554,1
1.7041861941794065,0.2289109142467432,1
1.308140349358979,0.004829193108360925,1
0.7940003031317757,0.13937162938203548,1
1.1680707171572082,0.925816593645479,1
0.7181969049506846,0.1576121306658203,1
1.961279376244389,0.053015232636845364,1
0.6767219615492713,-0.03894207618401784,1
1.4061452324731942,0.20654616247899413,1
2.0765842906480545,0.39761972596640693,1
1.4308058469854419,-0.17895768528018488,1
1.3120020062836593,-0.21787656597638166,1
2.400493876823666,-0.132729857751657,1
1.395493159242097,-0.1338321059437979,1
-0.5057132706131868,0.6107617894253358,1
-0.30165347337353193,0.32848960426978824,1
-0.5772601272250897,0.05351302270302988,1
-0.4724311393443828,-0.12159498266236854,1
-0.25689728918603,0.2325803325045776,1
-0.5113747674067964,0.020784946568830637,1
-0.3817316725807948,0.09870575516450822,1
-0.3195947798950864,0.03542844805088036,1
-0.27975639490272264,0.15327614629288455,1
-0.5969994706170667,-0.033620150983090014,1
-0.1972037532946168,0.49435359039706733,1
-0.47175427925541885,-0.2586469943189619,1
-0.45523775525589677,-0.2707673738223444,1
0.21752612779259922,0.15345320353882838,1
-0.3508504054316769,0.6476550791751553,1
1.2096855809371225,0.8473667487756322,1
1.0447209763361793,0.015037095699090222,1
0.543352661281015,-0.11138004327195969,1
-0.46061362556555885,0.4013455169570842,1
1.4437062444187896,0.08400170773193676,1
-0.343846036162694,0.20330934628700795,1
0.8632874852979885,-0.021798582746579594,1
0.17994746222573918,0.12488181810837112,1
0.3452960666171442,0.31182950553526334,1
-0.27273150688459,0.5459008213588492,1
-0.27046020550053396,0.20976162707449905,1
0.4715665347828183,0.3692561093078951,1
1.0698630435749004,0.3516002684258567,1
-0.044587087767973384,0.6780940787324864,1
0.7423832728242657,0.7068655121202837,1
1.0411257513192416,0.4173458462858892,1
-0.4944893168063009,0.42893768798877496,1
-0.28578274619357447,0.5798796625201692,1
2.274008882730614,0.25564059592839833,1
0.20138223865972887,0.47914992348801727,1
0.3546913073080797,0.3932158892724375,1
-0.1576690443033245,0.5686866542730187,1
1.02784406371375,0.17999269497455708,1
1.2253596804683895,-0.25091181319839373,1
0.9648686717353558,0.12504215004376537,1
-0.2551610776312456,0.37715799228963076,1
-0.11012665420523345,0.5130085924820654,1
0.7642505167252536,0.2661847806180359,1
0.730931268955962,0.28300205103220866,1
0.39644833451342126,0.5640596348023195,1
0.4006439060013629,0.16501398453499716,1
1.2791985330144027,0.33709261828219256,1
2.0897320772180255,0.8055166594609137,1
-0.3440105697811209,0.3473559949393402,1
-0.09622751509848719,0.1518989428761403,1
1.1334048414793108,-0.7444129294201964,1
0.3119647685419825,-0.5398199816621851,1
-0.2183605283861118,-1.1533726432216642,1
-0.5378648778498317,-1.3464297328783927,1
0.09002389316333041,-0.777343108783562,1
-0.12043843587662646,-1.4285226224170717,1
0.5768738311027355,-0.6952572936147327,1
-0.3596396759993394,-1.5050530000969018,1
-0.6089082542855665,-1.4524799171396028,1
-0.44719649172690434,-1.5172597515039985,1
-0.10409782015479672,-1.5045578988631538,1
-0.04123841163578444,-1.0993884509419598,1
0.08836857299036271,-1.5827749712445094,1
-0.592941419174706,-1.288259998029848,1
-0.7777438075770126,-1.4211016350071444,1
-0.2103781553253552,-1.3230111548909775,1
-0.48046428312679335,-1.3558775766928213,1
-0.05043082826045857,-0.8483927674184563,1
-0.09602511126270194,-1.624887426363159,1
-0.4393700666259757,-1.5916111778812576,1
-0.43820200878367477,-1.6021397148937744,1
-0.6906046485234192,-1.5511102474869305,1
-0.6148827168591317,-1.5094114309104325,1
-0.4373486863783507,-1.525734027448111,1
-0.3059725202679097,-1.5379924739784316,1
0.11063453375519251,-1.4402599369017128,1
0.24247480155357262,-1.3646727416835867,1
1.679427935349106,-1.371647392165347,1
0.9343816740825708,-1.4974148914206504,1
0.18176903024897018,-1.4959367348659125,1
-0.024178458125618082,-1.5755582531190901,1
-0.25951065085850195,-1.610659677281407,1
-0.2603930312688537,-1.452641701287211,1
-0.30507338520496724,-1.2199422530775983,1
-0.20533427502034787,-1.5554932316982955,1
-0.2854811438703879,-1.4216083345106172,1
-0.18311137474936412,-1.4241853182273951,1
-0.2629476785401857,-1.4935747150302439,1
-0.09062261022896954,-1.3259875417734102,1
-0.18180360720218774,-1.548422796326531,1
0.42628565937539,-0.3918377973889509,1
-0.22537438400038176,-1.1969433644366392,1
0.04510765254659246,-0.17747841868499023,1
0.511506022967698,-1.3862922074499906,1
0.18907777194119824,-1.34228173318204,1
-0.2640209793312482,-1.2129253616515723,1
-0.033829315125547356,-1.2440384988616926,1
0.4146873282168989,-1.3393376365143164,1
0.3309447106815261,-1.5366138898249226,1
-0.411958400772992,-1.3700222400549735,1
0.1719420424021718,-1.4129745907095457,1
-0.34709799598738816,-1.5645255770171531,1
0.1773411383711457,-1.5721087669956437,1
-0.440821980219953,-1.5577743271191358,1
-0.3515468197714912,-1.4165598390999898,1
-0.26665614604627735,-0.7495445177194219,1
-0.5114923535390717,-1.3161684655997459,1
-0.47328545012949463,-1.3154088179228203,1
-0.49279656948806366,-1.338685305441916,1
0.016200262641885024,-0.7977350370068459,1
-0.35328320562512816,-1.1450312279407528,1
-0.42435903554142634,-0.5326958616500939,1
-0.4507762520770458,-1.3903734111827486,1
-0.40891588923633804,-1.0630573036905908,1
-0.017039067855487366,-1.0447128399002454,1
-0.4370700675633059,-0.6996011397313298,1
-0.3104556299021069,-0.7697075541487983,1
-0.17245310326031912,-0.7041672026550906,1
-0.3783704112096314,-0.5911575248626391,1
-0.25025478678882473,-1.094973903244694,1
-0.2978640893162221,-0.9824837903514686,1
-0.3654007064841538,-0.9588733895480998,1
-0.2935081851441276,-1.14810131937561,1
-0.5139566584195395,-1.1891903915638249,1
-0.3148663190366317,-0.6582762801578944,1
-0.36145354080718756,-0.6382286766319633,1
0.08214000424254074,-0.9266129990026499,1
-0.0065687584962588605,-0.8063899438935578,1
-0.7146019067359421,-1.3999478381855106,1
-0.6666926021651124,-1.1695109801373447,1
-0.6760111524685839,-1.4326898884108727,1
-0.2593519971809745,-0.6297713005106949,1
-0.4894523664792996,-0.31127837286056187,1
-0.2994276396086412,-0.6484143811229769,1
-0.3799102273267788,-1.443382515385014,1
-0.5194103731604204,-1.4510428195690033,1
0.7034406250405051,-0.8845602384327861,1
-0.03958275436193392,-1.3698895854498967,1
-0.33265823496311375,-1.3328664576766807,1
-0.4902841676837783,-1.3309724170431492,1
-0.4133566139236255,-0.15462512975100184,1
-0.5407292724118007,0.11649603059167428,1
0.017938176847786928,-0.16447669085273345,1
0.3038658005196207,-0.45147310553416786,1
0.4789687914629559,-0.2937800601629863,1
-0.3407544786754185,-0.5228889645218389,1
-0.4472738634320409,-0.5841786518256527,1
-0.5631604902653594,-1.0083790991312351,1
-0.6007362180565355,-1.2111685545766988,1
-0.4234989584004098,-1.1975559130822127,1
-0.30124467472617356,1.3272416275201029,1
-0.6114201108287074,-0.12625573441460136,1
-0.5879034434234885,1.165016162439581,1
-0.25829510220495744,1.4519822492532053,1
-0.4273802394644671,2.0098794062068386,1
-0.6783754967631465,1.3604971399697479,1
-1.3811120998461448,-0.6231254936783395,1
-0.057215971803938954,1.125752000083158,1
0.7388366443364502,0.6302076787458446,1
-0.9333783304220481,1.0908616896041676,1
-0.6817295206554855,0.687866468875012,1
-0.07093846064103271,0.9790290690046195,1
0.018446389223465805,1.1857080154851678,1
-0.7236798217283149,0.38844443398822737,1
-0.5586460605628891,0.02407237988719218,1
-1.096786472885554,0.7218467617482991,1
-0.5008892282794711,0.8564900440665602,1
0.6271742404684016,-0.4484614135641426,1
-0.42974397541520987,1.4367202389387468,1
-1.3275038100295307,-0.397805454142755,1
-0.0641642880914435,1.4618335333317054,1
-0.5763784811230973,1.6693721536401742,1
-0.6686277403761358,0.004859221645787877,1
-0.5994126581070643,1.0110369174413216,1
-0.18470838390181887,1.2750882468760687,1
-0.7590795065094786,0.5521873281639587,1
-0.21813424317615282,1.739153196572853,1
-1.056056163727151,-0.044993086320381584,1
0.550356302724054,-0.4241134568391505,1
-0.7840027784534407,0.6228000050231945,1
-0.787340535989488,1.144397734769575,1
0.06820301131169414,1.5066888636434326,1
-0.5590649035184915,1.751670530564104,1
-0.29190996511936307,0.7394443913989922,1
0.18659002525728963,2.070792685692904,1
0.08184035550115985,0.986783181642464,1
-1.2470139827797497,0.040773716858113575,1
-0.17486375512043437,0.897206703364943,1
-0.7034470677677694,1.4913047066955871,1
-0.46448607424888605,1.7098103601378754,1
-0.7473801792267599,1.9129252393272878,1
-1.0524141120421735,1.1081970015321845,1
-1.1696041479307604,0.30694227741702385,1
-1.0596092281795404,1.5733152273727657,1
0.34698427080143285,0.20899076600621302,1
-0.5202557049758455,1.4471661728001837,1
-0.7529027928913059,0.9426724226977571,1
-0.7181693599168656,2.4343827481586477,1
-0.737164850377972,0.8482473183292955,1
-0.5207085594742525,1.1878324766127575,1
-0.80613299592516,1.5085840759388955,1
0.6015450134528028,-0.10562797220504419,1
0.22809594354526191,0.22121220652127294,1
0.6562961426981656,1.8280363257000922,1
-0.49294623409752014,1.9391232368262754,1
0.47263931450036883,0.06269738051424109,1
-0.48478096405841475,-0.12508633697915655,1
-0.8182035488303475,1.0210182653335416,1
-0.6771835906642215,1.7455394435118916,1
-0.042824749350563206,1.384191599687272,1
-0.6577725412174403,1.1077234431799863,1
0.5782942901465519,-0.13205801397609157,1
0.0935125158624601,0.3501385867172185,1
-0.6591076714322011,1.7027329568423821,1
-0.6199608517762581,1.2326586083616349,1
-0.2776026279513933,1.4272540524777926,1
-0.5665488310987304,1.4304845162711217,1
-0.0022855143125471264,0.4432991871302679,1
-0.7669823198864859,1.627199986306072,1
-0.642101436343502,1.3434021093569777,1
0.8250420205260326,-0.5179646341585532,1
0.4578961611076919,1.4415024129352225,1
0.6180702645923118,0.3467498784342055,1
-0.6127772695997544,1.0931650651518015,1
-0.5272496831333066,1.0319190818070862,1
-0.554263634455789,1.5189996319192085,1
-0.42067908898970313,2.0356051181032435,1
-0.47664024947868855,1.6413840227192364,1
-0.713153577574956,0.3862438915906373,1
-1.0845836902089365,0.07764209712639401,1
-0.7837539777856626,0.7067607881103213,1
-0.8405887708304169,1.8855758066504873,1
-0.661407437035349,1.287954385181742,1
-0.6731188333203323,0.6789695737712769,1
-0.7081570320119099,2.245915734255434,1
-1.1605041930176776,0.41986406216295236,1
-0.3232218268479977,1.4690994478784234,1
-0.7114976945175264,1.4700435655563115,1
0.719853071063364,-0.22800888570869943,1
0.07631351108067913,1.1613886635528459,1
-0.7029954866585163,1.604158629534318,1
-0.6073067518096673,1.6291823024867236,1
0.08181960324841078,1.1648542749953539,1
-0.2365368390255129,1.3698994173867955,1
-0.6413654335516163,1.6155996254143274,1
-0.634861104827053,0.7878318417627854,1
-0.23527885879902666,1.6248251375271983,1
0.11590285602561834,0.405182122218314,1
-0.046592033985334,-0.4028681609457607,1
-0.505763523383111,2.2203553014227473,1
-0.3036318183303605,2.1072042699132565,1
-0.5715276848530273,1.2451174885321161,1
-0.8634399689456768,0.939062970753549,1
-0.4203040608874198,0.48081305888443404,1
0.1559897009553941,1.0410779147751168,1
-0.6110292264937379,0.34281883643104666,1
-0.6743837622395816,0.4280596358701498,1
-0.6588091590525766,1.2456296271613299,1
0.18509833391920236,0.2663863234973352,1
-0.009687592156307821,1.3515576666744822,1
-0.5334178458930912,1.2219005422760096,1
-0.40707598743475426,2.217825560576576,1
-0.8294635563831135,0.9513307454911913,1
-0.6250811616368988,0.7921378921189365,1
-0.720353399747773,-0.5182244118251623,0
-0.7677340671951168,-0.31845725388903634,0
1.3113954369572662,0.4588566110504781,0
2.92468806428377,-0.49088334779143383,0
-0.7522395226824892,-0.9958098538019866,0
-1.1072147903397944,-0.8916176956933679,0
-0.8873473737595974,1.9519224701161504,0
-0.3947107102709641,-1.20186556085494,0
4.101302668434318,-0.10674106487801882,0
-0.9432198939005304,-1.0645938743917958,0
-0.20230388753216935,-0.2600875237156562,0
-0.6760276229394896,0.35576031814486225,0
-0.5769965820584038,2.2425045185857146,0
-0.13670272481046994,0.002759451454853537,0
0.5676898430396451,-0.033761774948691446,0
-1.3470222047226497,-1.3713744959597436,0
-0.5425793305366792,-0.6712645141392322,0
-1.3969438296076662,-1.3975262718443937,0
2.050945968841552,0.30606537489777946,0
-1.0398764789150903,-0.5835462533120305,0
-0.9026091417548575,-0.4658148370083809,0
1.3776136615101304,0.5577364999076647,0
0.3634981689066775,-1.4116816824152185,0
2.8947367903909713,0.20420427182435547,0
2.0475444457208405,0.10215884536728467,0
-0.9589034131941802,-1.284494632707639,0
-1.1824672160432081,0.3753442990801582,0
-0.6681516739029916,1.104577883035528,0
-0.857065432961098,-0.8870148423660597,0
-0.4055021618492518,0.3624368750104915,0
-1.0460655540909476,0.5922600753801334,0
-0.16413724582234968,1.0590032820747395,0
-1.081608149643637,-1.1710929235217171,0
-0.07358009803281787,-0.9635467307361888,0
7.676999882249449,0.15753515990043324,0
2.3542630989332203,0.7410537614702737,0
5.038298681925069,-0.18232726564494497,0
-0.3666839814432207,-0.5091553393691998,0
-1.1683259586362993,1.2534361161996466,0
-0.8226674195677023,0.5435080075677353,0
-0.23140280309789804,-0.5378057768898739,0
0.025356167371444964,0.13755096373671172,0
1.1001350453343337,0.7548057099437205,0
-0.40050157742833137,-0.643288014435939,0
-1.0929657969081805,2.0840629110199282,0
-1.1950323023182892,0.6512538944805146,0
-1.1253103660529233,-0.897031407704588,0
-0.7849869654971119,-0.009601020220772968,0
-0.446968911483076,0.5459694176711681,0
-1.4063171719809484,-1.2010760627792336,0
4.759669444214029,-0.20139993823483004,0
2.203507073769611,-0.485513132961028,0
-1.1004957085883054,-1.1153507833828693,0
-0.41088849923001325,0.2140839198688743,0
-0.13325640610073394,-0.9589600900714114,0
-1.055704168288399,0.5850430668106759,0
0.6907361318982352,-0.2955115390665916,0
-0.6879084476497779,-1.117082530617366,0
0.501713641041604,-1.602209333996963,0
-0.4801441386222642,-0.08702750694270572,0
0.25745562114112475,0.40278223931388546,0
-0.8767584900370157,-0.45978596578250164,0
-1.4574098760402554,-1.4685710665978116,0
-1.114101614418642,-0.8936780491646183,0
-0.3951558005980331,-0.9039449687967571,0
-1.0838753602369775,0.6105192524920419,0
-1.3902302886432085,-1.2730590321499167,0
1.0813716948902143,-1.4591487517270338,0
-1.421995121411229,-1.3642854743955088,0
-1.3071113870642814,-0.46156042059622415,0
-0.728935329740926,-0.3076268057367709,0
2.053051252090698,0.7848135165141168,0
-0.7549203355314468,-0.329784240473734,0
0.20133598072380934,0.88586637373454,0
-0.8765351251810467,-1.194718287337902,0
-0.4164593987842786,1.0435386283895352,0
-0.8453490271420292,-0.33331425772266454,0
3.2940625931547944,0.28251137403732446,0
-0.7574796711035986,0.26458808915468024,0
-0.4555394143065584,2.0261983153040157,0
-0.6543473518061323,0.428215468494077,0
-0.87509954467996,-1.2016860295226732,0
-0.4691349341698599,-0.3202307196567512,0
3.641046693668905,0.14401347672051526,0
-0.1727424484003082,0.4666763108173527,0
-0.5879384827233927,-0.47365178888831083,0
-0.7533212599442536,-0.4126018835012369,0
-1.3299126163569075,-0.4685872823988227,0
-1.1570265940721909,-1.1881301216818685,0
0.40650305536655107,-1.3851897478128312,0
-1.1949441031481023,-0.9874794445007833,0
-1.1874858740566916,-1.1096034292793817,0
-1.1318022577401934,-0.6941412327386214,0
-1.222158170231064,-0.436590785493637,0
0.1663988119873126,-0.5119305319131513,0
-1.1405541404647697,0.5343822853615688,0
-0.8836717165201136,1.2552273841805601,0
-0.9961314704491117,-1.1814708327972885,0
-0.6176742701671613,0.03175423961121215,0
3.1785662859736106,0.00921865053348871,0
-0.7609130545645072,1.9990151460545043,0
0.7755305324005041,1.7800871338932476,0
-0.3147810631562537,-0.6032653422414498,0
-0.582326514545845,1.0589687952212519,0
1.614219974082687,-0.499362256726246,0
0.0016503435068572771,-0.3926802255886317,0
0.8857404025887682,-0.07682622512978914,0
-0.8702364592466088,-0.04635023443628177,0
-1.2162486943456794,-1.189785465879196,0
-1.4542374649379823,-1.4365798240201364,0
-0.6482684162853891,-0.7605713284414907,0
-0.776387573956183,1.0865903668962873,0
-1.4688395496922573,-1.456030424331368,0
0.5518718617688917,0.10723853239349812,0
-0.5679512598273834,1.0788452342238934,0
-0.6332595264379008,-0.20582271771622168,0
-0.6660485882130007,0.5391028575653628,0
-0.12684443183493255,-0.021138649646588337,0
6.330943917429721,-0.1858375135671811,0
4.131577078599986,0.13408592939399389,0
-0.7037209304290055,2.0710327652677836,0
-0.415554768651778,2.0188399646782416,0
0.8222378499490761,-0.525188745432363,0
-1.154565113897879,-1.0710470516276525,0
3.4171436019899617,0.17327653180668542,0
-0.6621093767061005,1.1007896706830635,0
-1.4679365420581094,-1.4544223680936244,0
0.13746592883947534,1.7392647938954047,0
-0.7341027781091823,-0.8777819150613008,0
-1.1326145069318105,-0.9011877530370067,0
7.209174325809529,0.3592239894964753,0
-0.7619928444917011,2.117080718632949,0
-0.7817846815406886,0.2674248765756063,0
-1.1407635924028217,0.7359443513186389,0
-0.45077914591698587,0.12126753661257261,0
-0.7048186793187569,0.5888817200771299,0
2.043478570608319,-0.08324396219217671,0
-1.0996466073674118,2.079431060241169,0
-0.45330278319853423,-0.23491430862637516,0
-0.6020386031113635,-0.007436808278384533,0
1.5354444580073792,0.6003704050685352,0
-0.6930106228382316,1.2024120433947616,0
-1.047682059411128,2.017040852236744,0
-0.7261010173878838,-0.8797384138095362,0
-1.3282480981131937,-0.6832790151378193,0
0.35181538090388376,-1.376156777715988,0
1.5504729111320938,-0.8556337214442636,0
-0.9262204271146117,0.15833290991322554,0
-0.8308655135231379,2.5419843236462745,0
-0.7212840476371415,-0.5080552036610022,0
7.835430591413675,0.20234917071822278,0
-0.920788627733955,0.9758875451992594,0
-0.9303640930336912,0.6075685148965685,0
-0.5168435470066192,0.4525392821616035,0
-1.4425601258041658,-1.47331941064576,0
2.570016602899268,0.17218114400034004,0
-0.1154506992101907,0.9299835643075912,0
2.764899028614978,-0.4622217554060495,0
0.4933218648577845,-0.32432049405356084,0
